,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
124,CityAM,"London's business newspaper - News, Opinion, and Analysis 24/7 via https://t.co/JIlJsWQjc7. 

Sign up for our free 3x daily news alerts via https://t.co/KDhwSslaiz","London, England",67448,717,169723,0,2009-06-09 13:53:06,"Don't miss: Starling Bank secures unicorn status with £272m funding round

Starling Bank today confirmed it has raised £272m in its largest ever funding round, confirming its status as Britain’s newest unicorn https://t.co/oAti7Rr2nR @StarlingBank #Starling #Unicorn #Mobile #tech","['Starling', 'Unicorn', 'Mobile', 'tech']"
125,bibliotecasalut,Biblioteca de Ciències de la Salut de Catalunya. Departament de Salut. Generalitat de Catalunya. Membre de @rebisalud,Catalunya,3094,153,15440,2,2012-03-20 11:45:02,RT @BiblioEASP: #Produccioncientifica @EASPsalud @CIBER_ESP  Effect of a #mobile‐based intervention on #mentalhealth in frontline healthcar…,"['Produccioncientifica', 'mobile', 'mentalhealth']"
126,joeclark947,"Learn Digital Marketing, Entrepreneurship, Project Management, Startups, Design and much more.",United States,421,95,22124,27,2017-04-27 04:47:32,RT @joeclark947: @codinghorror  @Nick_Craver @andy_matuschak @ID_AA_Carmack @notch @JigxorAndy @edmundmcmillen @tha_rami @TimOfLegend @reto…,[]
127,applenews4all,Tutto il Tech del mondo,Milan,189,42,27753,0,2013-10-13 12:21:20,OnePlus recruits Hasselblad for three-year smartphone imaging deal https://t.co/nvQcf0jae7 via @TechCrunch #mobile https://t.co/xaKRQrJ6Xn,['mobile']
128,Josh15230,,,37,209,809,6,2018-01-01 11:29:36,"RT @CODM_TerpJetson: I've been so slammed today. My apologies. Giveaway will happen tomorrow 8-9pm PST 

In the mean time, head over and gi…",[]
129,mobile_apps99,"Owned & operated by Graham McLusky, Web Design Imagineers designs & develops Web Sites & Mobile App solutions for businesses around the UK","East Midlands, England",1194,3914,12548,1,2017-01-04 14:13:45,"RT @YepText: 📲 Combine social &amp; mobile engagement for better results 👇https://t.co/4MzN9dcpdG

#mobile #sms #messaging #phone #reach #follo…","['mobile', 'sms', 'messaging', 'phone', 'reach']"
130,Oye_Journal,"Journal of the Department of English and Literary Studies, Federal University, Oye-Ekiti, Ekiti State, Nigeria.","Oye, Nigeria",753,3087,10891,1,2019-10-03 05:55:50,"RT @DrMattPettway: A lazy Sunday in #Mobile, #Alabama. https://t.co/bXhVWCyMgW","['Mobile', 'Alabama']"
131,YepText,Cheap SMS Marketing,"NYC, NY",1828,2008,1998,1,2011-02-22 02:22:37,"📲 Combine social &amp; mobile engagement for better results 👇https://t.co/4MzN9dcpdG

#mobile #sms #messaging #phone #reach #follow #like #cool #yeptext #business #marketing #customers https://t.co/buKE9ZdaDs","['mobile', 'sms', 'messaging', 'phone', 'reach', 'follow', 'like', 'cool', 'yeptext', 'business', 'marketing', 'customers']"
132,BiblioEASP,Library. Biblioteca de la Escuela Andaluza de Salud Pública @EASPsalud #PublicHealth #Saludpublica.,Granada. Spain,3982,3809,6503,2,2009-12-28 10:00:09,#Produccioncientifica @EASPsalud @CIBER_ESP  Effect of a #mobile‐based intervention on #mentalhealth in frontline healthcare workers against #COVID19: Protocol for a randomized controlled trial @pastoramorena #EASPdivulga https://t.co/DOY9xIk5cb,"['Produccioncientifica', 'mobile', 'mentalhealth', 'COVID19', 'EASPdivulga']"
133,AppsRhino,"AppsRhino is a mobile app development company, that powers On-demand Apps and Business Apps for Entrepreneurs and Enterprises.","2323 North Pulaski,Chicago,IL 60639",219,333,810,4,2017-11-14 04:57:26,"Do You Have Idea for such kind of Apps, We can help you put that idea into Reality
@AppsRhino Visit our website https://t.co/EucoQh8xep
.
#apps #mobile #mobileapp  #anxity #depression #mentalhealth #mentalhealthtips #mentalhealthwellness #wellnessmatters #health #mentalproblems https://t.co/D06gAXJ7Fz","['apps', 'mobile', 'mobileapp', 'anxity', 'depression', 'mentalhealth', 'mentalhealthtips', 'mentalhealthwellness', 'wellnessmatters', 'health', 'mentalproblems']"
134,TelecomReviewME,The telecom industry’s trusted business monthly publication providing daily news and in-depth analysis of trends and developments.,,1440,219,3990,0,2015-05-20 13:06:51,"UAE telecom subscribers totaled 21.9 million by Dec 2020: TDRA

#TDRA #UAE #telecom #subscribers #mobile #phone
@TheUAETRA 

https://t.co/mNgSimIjTQ","['TDRA', 'UAE', 'telecom', 'subscribers', 'mobile', 'phone']"
135,remote_dev_jobs,The best job board only for software engineers with programming skills to work remotely online for top companies from home or anywhere else. By @tomtnar,,2600,6,28612,0,2018-05-25 08:00:32,"Software Engineer, iOS Warsaw, Poland at YouGov #Android #Application #iOS #Mobile #Swift #Test #UI 👉 https://t.co/0wlPzC8hDT","['Android', 'Application', 'iOS', 'Mobile', 'Swift', 'Test', 'UI']"
136,personalubicomp,PUC publishes the latest international peer-reviewed #research on #ubicomp #mobile #computing #hci #design #tech,London&Melbourne,425,318,2343,0,2010-10-05 16:24:54,Recently published #hci #ubicomp #mobile ADASYN and ABC-optimized RBF convergence network for classification of electroencephalograph signal https://t.co/TvpQkFkFE0,"['hci', 'ubicomp', 'mobile']"
137,JoomlaBuff,"JoomlaBuff is a club of web developing geniuses that teamed up to craft best responsive joomla templates and joomla extensions.
#startup #joomla",,166,94,995,0,2015-08-08 19:33:11,"4 Things Every Website Must Have In Order To Succeed

Read more: https://t.co/CUjorQLK74

#webdesign #web #success #tips #responsive #seo #contentmanagment #smo #mobile #google #website #web #webdev #webdevelopment #webaccessibility #webhost #SearchEngineOptimization https://t.co/zzGCZqcHZA","['webdesign', 'web', 'success', 'tips', 'responsive', 'seo', 'contentmanagment', 'smo', 'mobile', 'google', 'website', 'web', 'webdev', 'webdevelopment', 'webaccessibility', 'webhost', 'SearchEngineOptimization']"
138,securitydefence,Security & Defence - New & Reviews from International Importers of Bulk Discounted Supplies.,"England, United Kingdom",157,395,10585,0,2016-11-24 21:29:38,"Tula Mic – USB C Microphone &amp; #Mobile Recorder for Podcasts, YouTube, Streaming, Gaming, Vlogging, Zoom Calls and Musical Recordings. Compatible with MAC/PC, iOS &amp; Android (Seafoam)

More: https://t.co/H5JlFtuLKh

#AT #Electronics https://t.co/kiv3GsCdGn","['Mobile', 'AT', 'Electronics']"
139,NetradarCom,Netradar provide hybrid mobile measurements solutions for mobile operators and telecom regulators to assess customer experience and mobile network performance.,Finland,196,770,272,0,2012-11-07 05:38:45,"Hybrid measurement technology is able to deliver massive speed and congestion data, by combining passive speed monitoring together with active latency measurements, used to detect when maximum speeds are reached. Want to demo? https://t.co/2T9GqdBnC4

#Mobile #tech #5gnetworks","['Mobile', 'tech', '5gnetworks']"
140,MartinShifa,"I am a Passionate Blogger, Researcher and IT Analyst",,149,275,172,0,2020-03-16 05:50:25,"If you want to know how to start your own #mobile #app #business from scratch, OR Whether you want to reach out to new customers or have strong retention over your existing ones,

This Guide will help you in Transforming your App i…https://t.co/mh2F6b5N6P https://t.co/KJHHS4wZ60","['mobile', 'app', 'business']"
141,GSMAMobileMoney,Accelerating the development of the #MobileMoney ecosystem for the underserved. Part of GSMA Mobile for Development (@GSMAm4d) #M4D,London,10566,1633,7143,0,2010-03-09 18:30:09,"A global effort is needed to create a shift in how #PWDs are included. This needs to happen across the entire #mobile value chain. 

This is why @GSMA, with the support of #UKaid, has launched the ""Principles for Driving the Digital Inclusion of PWDs"". 

https://t.co/Q50mzGLLVE https://t.co/35pq25A3WQ","['PWDs', 'mobile', 'UKaid']"
142,rashfatul,I am a professional Graphic Designer and Specially logo designer,"Gaibanda, Bangladesh",229,1263,13,0,2021-01-31 07:10:37,"LATEST PHONE PRICE in Bangladesh 2021

Latest official/unofficial mobile phone price in Bangladesh 2021.Smartphone, android, feature phone, latest price, updated price, full specification, news, reviews .

Pleases visit My website
https://t.co/HJsMhTEWLe
#mobile phone 2021 https://t.co/U16J5J2xdl",['mobile']
143,Fabriciosx,,Rio de janeiro,1952,108,294786,1,2013-01-01 02:32:07,"RT @startupmartapps: #OnDemand App Development - Bring Everything in Hands!

Here is the reason behind the significance of #mobile apps for…","['OnDemand', 'mobile']"
144,papashoppe,An store to buy quality products,,2,0,945,0,2020-04-07 16:56:28,"Share and Follow to get 5% off and FreeShipping of 
Sale Price: $ 9.99 
Website: https://t.co/WIkdbAlpb5
#PapaShoppe #shopping #store #fashion #sports #sport #fitness #womenfashion #menfashion #gadget #mobile #party #pants #dress #skirt #swimsuit #sportdevice https://t.co/Mo1b7f0WAg","['PapaShoppe', 'shopping', 'store', 'fashion', 'sports', 'sport', 'fitness', 'womenfashion', 'menfashion', 'gadget', 'mobile', 'party', 'pants', 'dress', 'skirt', 'swimsuit', 'sportdevice']"
145,papashoppe,An store to buy quality products,,2,0,945,0,2020-04-07 16:56:28,"Share and Follow to get 5% off and FreeShipping of 
Sale Price: $ 9.99 
Website: https://t.co/WIkdbAlpb5
#PapaShoppe #shopping #store #fashion #sports #sport #fitness #womenfashion #menfashion #gadget #mobile #party #pants #dress #skirt #swimsuit #sportdevice https://t.co/R3xfwySkYm","['PapaShoppe', 'shopping', 'store', 'fashion', 'sports', 'sport', 'fitness', 'womenfashion', 'menfashion', 'gadget', 'mobile', 'party', 'pants', 'dress', 'skirt', 'swimsuit', 'sportdevice']"
146,startupmartapps,"Startupmart,a pre-eminent on-demand web & mobile app clone development company providing turnkey solutions for budding entrepreneurs to kickstart their business",India,80,234,1380,1,2019-03-30 07:58:03,"#OnDemand App Development - Bring Everything in Hands!

Here is the reason behind the significance of #mobile apps for your #business&gt;&gt; https://t.co/H8Cn3z2NDW

Unlock to build your business' mobile #app with #Startupmart&gt;&gt;https://t.co/dCSszXNIwq

#startups #technology #Delhi #UK https://t.co/Le40Y8JWyH","['OnDemand', 'mobile', 'business', 'app', 'Startupmart', 'startups', 'technology', 'Delhi', 'UK']"
147,JohnWaldron_Tec,"technology Content Director - Love writing, my two sprogs and the odd can of diet Coke.",Worldwide,45922,48620,56527,3,2014-08-22 15:01:36,RT @approov_io: Protect your #API from bots and scripts - Integrate Approov within an #Elixir #Phoenix Channels server to ensure that your…,"['API', 'Elixir', 'Phoenix']"
148,tech_cheers,What's happening at the Massive Online Technology Party on Cheers. Gadgets. Hardware. PCs. Cameras. Stereos.,In the cloud,2631,2949,76305,0,2010-07-13 22:42:44,"Join 5 people right now at ""OnePlus 9 launch event"" #cheers #technology #tech #mobile #techradar #oneplus #launch #india #date #news #event https://t.co/MpsKU86xwM https://t.co/v1A2s9e9hB","['cheers', 'technology', 'tech', 'mobile', 'techradar', 'oneplus', 'launch', 'india', 'date', 'news', 'event']"
149,jha_yatendra,Born #Farmer #Engineer #Care for #Farmers #Urbanites #unprivileged stray #cattle through #Socialinnovation #startup,India,607,1038,38031,0,2014-09-30 15:12:11,"See how #NikolaTesla  imagined something is called #mobile  #technology in 1926 providing jobs to billions now!! Never hesitate to express, maybe you are building future for many #smarttree ..let's do our bit!! https://t.co/nV47G68m42","['NikolaTesla', 'mobile', 'technology', 'smarttree']"
150,codedailybot,"follow me. #100daysOfCode  #coding  #hourofcode or code related
made with ❤️ + node.js by @yunkidev",#codedaily,9524,1,844504,9,2019-12-09 20:01:02,"RT @CDWGWAGov: Cloud, data amongst APAC digital skills most needed #technology #business #mobile #google #blockchain #sundaymorning #amazon…","['technology', 'business', 'mobile', 'google', 'blockchain', 'sundaymorning', 'amazon']"
151,aspmkexports,,,21,293,7570,0,2017-09-03 07:28:55,UPORS Stainless Steel Sport Water Bottle 600ml/800ml Large Capacity Double Wall Vacuum Insulated Tumbler Portable Thermos Bottle #kpmstores #beauty #health #fashion #mobile #kids #toys #manfashion #dresses https://t.co/e0HCwCEqgZ https://t.co/Voq61PeXVZ,"['kpmstores', 'beauty', 'health', 'fashion', 'mobile', 'kids', 'toys', 'manfashion', 'dresses']"
152,DjangoBot_,Hi! I'm a Twitter Bot developed by @ZawadHossain12  to like & retweet #django #python. Follow me to get update about #django #python. If u like Give it a star👇,,849,1,151154,9,2020-12-08 22:10:30,"RT @CDWGWAGov: Cloud, data amongst APAC digital skills most needed #technology #business #mobile #google #blockchain #sundaymorning #amazon…","['technology', 'business', 'mobile', 'google', 'blockchain', 'sundaymorning', 'amazon']"
153,avitsilencedu,"The PUBG Scarecrow©️ Content Creator 🇬🇧 Big fans group Moderator, open to offer services to mod channels (PM me) 🎮 Funny Edits are my thing 🎬
@twitch👇",In a field on Erangel,219,198,1041,0,2020-03-26 12:43:51,How i deal with house campers...Happy Monday Twitter 🤟 #highiq #iq200 #PUBG #PUBG履歴書 #twitchstreamer #twitch #twitchclips #streaming #streamer #gamer #gamers #funny #gascan #BattleRoyale #Xbox #playstation #pcgaming #Mobile https://t.co/UCzf3XSbAJ,"['highiq', 'iq200', 'PUBG', 'PUBG履歴書', 'twitchstreamer', 'twitch', 'twitchclips', 'streaming', 'streamer', 'gamer', 'gamers', 'funny', 'gascan', 'BattleRoyale', 'Xbox', 'playstation', 'pcgaming', 'Mobile']"
154,MobileBot01,"A Twitter bot, which retweet tweets with hashtags #mobile, #iOS, #android in their content. Created by @noorulain_ali.","Dubai, United Arab Emirates",243,42,32683,1,2020-06-07 05:50:29,"RT @AdColony_EMEA: Arcade and puzzle #mobile #games follow hypercasual for top downloads in 2020, UK consumers spend 6.1 billion on games,…","['mobile', 'games']"
155,AdColony_EMEA,"Mobile ad innovators, powering the global mobile economy","UK, DE, TR, ZA, Nordics",6312,1838,2564,1,2009-03-18 20:16:45,"Arcade and puzzle #mobile #games follow hypercasual for top downloads in 2020, UK consumers spend 6.1 billion on games, and more in this edition of #MobileMonday! https://t.co/5LAdgTYUhD","['mobile', 'games', 'MobileMonday']"
156,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,1,2020-09-15 07:01:27,"Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- Complex databases
- Mobile apps

 #Mobile #Web #Desktop #Server #Code #Cloud #MondayMotivation #MondayThoughts #WorkingFromHome https://t.co/4UV4iS8nSm","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'MondayMotivation', 'MondayThoughts', 'WorkingFromHome']"
157,Walsalphoneshop,"Buy & Sell Phones
Mobile Repairs
Mobile Accessories
💯TRUSTED & ORIGINAL",,41,9,33,0,2021-01-12 09:13:44,"#walsall #Sale #appleiphone #samsung #mobilephonerepair #Mobile 
For further information Visit
55 George Street, 
Opposite ASDA Store,
 Walsall, WS1 1RS
Contact on 0750 022 0772
https://t.co/ua1AtoY8We
#Wednesbury #Sandwell #WestBromwich #Tamebridge #Beaconstadium https://t.co/tt2uF3H5wZ","['walsall', 'Sale', 'appleiphone', 'samsung', 'mobilephonerepair', 'Mobile', 'Wednesbury', 'Sandwell', 'WestBromwich', 'Tamebridge', 'Beaconstadium']"
158,MohammadVoglo,Volgo Point International online shopping store on international level with bulk of different products.,United KingDom,992,442,987,0,2019-11-03 11:34:38,"Hot Deals Om Mobile Accessories Today https://t.co/9Z4cxS03uu 
#phoneaccessories #iphone #volgopoint #phonecase #online #accessories #phonecases #phonecover #mobileaccessories #caseiphone #iphonecase #phone #gadgets #samsung #case #phonecaseshop #apple #plus #phoneholder #mobile","['phoneaccessories', 'iphone', 'volgopoint', 'phonecase', 'online', 'accessories', 'phonecases', 'phonecover', 'mobileaccessories', 'caseiphone', 'iphonecase', 'phone', 'gadgets', 'samsung', 'case', 'phonecaseshop', 'apple', 'plus', 'phoneholder', 'mobile']"
159,Virginbloggerb,Blogger | Entertainer | Social Media Influencer| Journalist | Funny | Hacked AT 50K Followers,,72,67,212,0,2020-07-14 15:36:37,"9KFORYOU. 
Make them tell you??? It’s about to go down March 8 - April 2, 9am - 1pm.
We mueevveee!!! #keed #nla #mobile #ltg #letstalkgh https://t.co/0n71lDHp4L","['keed', 'nla', 'mobile', 'ltg', 'letstalkgh']"
160,ITGURUSATL,"Information Technology under one company from Cloud Solutions to Program Management, Citrix VDI to Six Sigma, hardware retailer, we are your No.1 provider!","Atlanta, GA",5305,5092,14663,0,2009-11-13 18:59:07,"We pride ourselves to ensure efficient reporting and accurate management of all systems on the platform.
Browse here: https://t.co/QpmXFvxodC
Connect 📞- (888) 511-0143
#services #engineering #hardware #trusted #desktop #management #Mobile #device #security #programmers  #support https://t.co/kPKG8PuYEm","['services', 'engineering', 'hardware', 'trusted', 'desktop', 'management', 'Mobile', 'device', 'security', 'programmers', 'support']"
161,Rohit_astrology,Astrologist Occultist Tarotist Tantric Mystic Yogi Poet Writer Artist. Free Online Horoscopes Tarot Card Readings Zodiac Compatibility Famous Astrologer Online,,19,37,153,0,2017-11-16 03:47:44,"Free Daily Gemini Zodiac Horoscope Wallpapers, Mithun Rashi Astrology Online Background Images Free Download
#Divyatattva #Astrology #Gemini #GEMINIS #Astrologer #RohitAnand #Psychic #Tantric #Numerology #Occult #Tarot #Wallpapers #background #Mobile 
https://t.co/Nq7Y62DYUG https://t.co/zKJw1RZnKq","['Divyatattva', 'Astrology', 'Gemini', 'GEMINIS', 'Astrologer', 'RohitAnand', 'Psychic', 'Tantric', 'Numerology', 'Occult', 'Tarot', 'Wallpapers', 'background', 'Mobile']"
162,manganite,"Thomas Lottermoser - universal dilettante
.
.
.
Researcher at ETH Zurich
.
.
.
Hobby photographer
.
.
.
Father of two kids","Zurich, Switzerland",246,245,22645,0,2008-06-28 14:00:54,"21-03-08 March 08, 2021 at 07:38AM https://t.co/CaqFQyZJg0 #instagram #mobile #andrography #manganite https://t.co/dppiOWSfSv","['instagram', 'mobile', 'andrography', 'manganite']"
163,Skrotbil2,"Skrotbil Valby er din lokale autoophugger. Vi servicerer Valby, København og omegn. Vi hjælper med skrotning af gamle udtjente biler: https://t.co/JHnwE1deSR","Valby, Denmark",0,7,563,0,2020-07-31 07:09:00,"Hello dear friend,
Our new product Vehically - UI kit for Car Dealership and Auto Auctions is here. See live preview https://t.co/PXNcanHRGx

#U8 #ui #ux #theme #template #mockup #dashboard #design #web #mobile #mobileapp #car #dealer #auto #auction #saas https://t.co/XzWKNcWk7q","['U8', 'ui', 'ux', 'theme', 'template', 'mockup', 'dashboard', 'design', 'web', 'mobile', 'mobileapp', 'car', 'dealer', 'auto', 'auction', 'saas']"
164,X_Papiii_9ja,Bruh👾...,Nigeria,43,97,76,7,2013-12-13 23:22:44,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
165,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,0,2020-09-15 07:01:27,"Legend Lake Technologies

Business and personal websites:
- Secure hosting 99.9% uptime
- Embedded social
- Dynamic media bots
- Video, photo, audio
- Starting at $ 475/yr

 #Mobile #Web #Desktop #Server #Code #Cloud #MondayMotivation #MondayThoughts #WorkingFromHome https://t.co/C2QzILtGPy","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'MondayMotivation', 'MondayThoughts', 'WorkingFromHome']"
166,The_Code_Shirts,,,122,105,52825,0,2015-07-23 11:11:20,Techcrunch Mobile: OnePlus recruits Hasselblad for three-year smartphone imaging deal #code #mobile https://t.co/QlPtuczwr5,"['code', 'mobile']"
167,CodeAttBot,I'm a Bot made by CodeAtt - Achieve Through Tech,,58,21,4323,2,2021-01-27 15:38:26,"RT @LegendLakeNet: Legend Lake Technologies

Websites:
- Clean designs
- Device adaptive layouts
- Dynamic multi panel
- Embedded social
-…",[]
168,IronSpider_7,,,12,52,496,7,2019-07-17 07:04:15,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
169,CODM_TerpJetson,"I'm not the best, but I'm pretty good 😉🤫🚀🚀🚀🚀🥂🥂
📲📺🎦Content creator
🎮Xtreme gamer
💯Never a hater


            @terpjetson👈 main
👇YouTube channel🔥",,259,78,3338,6,2020-11-27 02:03:42,"RT @CODM_TerpJetson: I've been so slammed today. My apologies. Giveaway will happen tomorrow 8-9pm PST 

In the mean time, head over and gi…",[]
170,fluttbot,"I retweet your tweets with #flutter

Write me to add more hastags! 👇

made by @alfredobs97",,1136,4,120437,1,2020-06-29 21:29:08,RT @Mobiloitte_SG: Mobiloitte Technologies is an expert in building high-quality native apps for both iOS and Android using Flutter technol…,[]
171,Mobiloitte_SG,"Mobiloitte specializes in product & app development: Blockchain, Cryptocurrency Apps, Web, Cloud, along with BOTS, APPS, DIGITAL & IoT",Singapore,430,2499,2211,1,2016-08-31 13:27:59,"Mobiloitte Technologies is an expert in building high-quality native apps for both iOS and Android using Flutter technology.

Know more:
https://t.co/rnq1fsFaGS

Get in touch:
https://t.co/jDN1nV5p0o

#mobile #flutterdev #flutterdevelopment  #mobileapps #flutterdeveloper #apps https://t.co/0fugAIJIO6","['mobile', 'flutterdev', 'flutterdevelopment', 'mobileapps', 'flutterdeveloper', 'apps']"
172,whiteuistore,Premium UI kits & Templates,Georgia,38,48,126,0,2017-01-07 16:48:03,"Hello dear friend,
Our new product Vehically - UI kit for Car Dealership and Auto Auctions is here. See live preview https://t.co/oAJaY5tVmc

#U8 #ui #ux #theme #template #mockup #dashboard #design #web #mobile #mobileapp #car #dealer #auto #auction #saas https://t.co/Srt1yke6Lt","['U8', 'ui', 'ux', 'theme', 'template', 'mockup', 'dashboard', 'design', 'web', 'mobile', 'mobileapp', 'car', 'dealer', 'auto', 'auction', 'saas']"
173,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,2,2020-09-15 07:01:27,"Legend Lake Technologies

Websites:
- Clean designs
- Device adaptive layouts
- Dynamic multi panel
- Embedded social
- Dynamic media bots

 #Mobile #Web #Desktop #Server #Code #Cloud #MondayMotivation #MondayThoughts #WorkingFromHome https://t.co/w58hOGwL2U","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'MondayMotivation', 'MondayThoughts', 'WorkingFromHome']"
174,Tigers_BD_,Only Bangladesh matters 🇧🇩🇧🇩,"Sylhet, Bangladesh",183,119,2878,10,2020-02-19 10:45:21,RT @albd1971: #Digitisation ensures transparency in #Bangladesh’s #socialsafety net payments: 1.23 million beneficiaries are receiving SS a…,"['Digitisation', 'Bangladesh', 'socialsafety']"
175,webdev_matt,"#TypeScript & #DotNet developer, #ScrumMaster... #SJSharks fan.",805,633,1344,3524,2,2019-10-21 20:41:36,"RT @manas_prasher: More on the hooks on React native useState and useEffect

#reactnative #javascript #javascript #Mobile #typescript

http…","['reactnative', 'javascript', 'javascript', 'Mobile', 'typescript']"
176,devvibesbot,WebDev Retweet bot Made by @dinoknowsbetter | @webarchitectstm,,2156,2,241196,2,2020-10-27 07:59:37,"RT @manas_prasher: More on the hooks on React native useState and useEffect

#reactnative #javascript #javascript #Mobile #typescript

http…","['reactnative', 'javascript', 'javascript', 'Mobile', 'typescript']"
177,manas_prasher,"Software Developer, Software enthusiast",Regina Canada,14,58,208,2,2009-08-13 06:55:02,"More on the hooks on React native useState and useEffect

#reactnative #javascript #javascript #Mobile #typescript

https://t.co/7yc23JAsOh","['reactnative', 'javascript', 'javascript', 'Mobile', 'typescript']"
178,MarketingEds,"With bureaus in Southeast Asia and Hong Kong, Marketing Magazine is Asia’s leading title for advertising and marketing professionals.",Everywhere!,47897,11748,52204,0,2009-01-29 06:16:55,.@GovTechSG refreshes logo for Singpass https://t.co/U5TG3vYK1d #mobile #rebrand,"['mobile', 'rebrand']"
179,Prince68647813,typing,,10,49,714,7,2021-02-05 17:39:46,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
180,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,1,2020-09-15 07:01:27,"Legend Lake Technologies

- Software development and cloud hosting
- 25+ yrs experience
- Quality work
- Reasonable rates

 #Mobile #Web #Desktop #Server #Code #Cloud #MondayMotivation #MondayThoughts #WorkingFromHome https://t.co/a8Z5IfmsGU","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'MondayMotivation', 'MondayThoughts', 'WorkingFromHome']"
181,devvibesbot,WebDev Retweet bot Made by @dinoknowsbetter | @webarchitectstm,,2156,2,241196,1,2020-10-27 07:59:37,RT @remote_dev_jobs: Product Designer at Radix DLT #Android #Design #Education #Frontend #iOS #Management #Mobile #Test #UX #Web 👉 https://…,"['Android', 'Design', 'Education', 'Frontend', 'iOS', 'Management', 'Mobile', 'Test', 'UX', 'Web']"
182,CivitSuite,@CivitSuite is created by @SofttechEngg to transform the way #AEC industry gets things done. Our suite of solutions #digitally aligns AEC eco-system to empower.,"Reston, VA - US",197,863,216,2,2020-05-29 10:51:39,"RT @SofttechEngg: While delivering comprehensive reporting and dashboard features,  #OPTICON® can be accessed on #mobile devices, giving pr…","['OPTICON', 'mobile']"
183,YouGoPayway,"Your smart, compatible, and secure digital wallet for cashless transactions in Qatar 🇶🇦",Qatar,12,0,46,0,2020-11-08 06:42:36,"Your safety and health is very important to us. Together we can get through this. Contactless payment is available anywhere, anytime with the YouGo App!
#staysafe #aware #awareness #mobile #app #COVID19 #StrongerTogether https://t.co/5bp1wcU8XA","['staysafe', 'aware', 'awareness', 'mobile', 'app', 'COVID19', 'StrongerTogether']"
184,remote_dev_jobs,The best job board only for software engineers with programming skills to work remotely online for top companies from home or anywhere else. By @tomtnar,,2600,6,28612,1,2018-05-25 08:00:32,Product Designer at Radix DLT #Android #Design #Education #Frontend #iOS #Management #Mobile #Test #UX #Web 👉 https://t.co/hPOYRZpGQi,"['Android', 'Design', 'Education', 'Frontend', 'iOS', 'Management', 'Mobile', 'Test', 'UX', 'Web']"
185,bfadvstra42511,"Social Media Marketing. Brokers, everything implies applying Strategy, we have, an excellent market on the network  //","NYC / México, City",792,1000,5603,1,2017-06-06 01:18:33,RT @TamaraMcCleary: Why Virtualization is Critical to #Mobile Networks https://t.co/wubSzSzuM5 #5G https://t.co/SZBjoh3Hlq,"['Mobile', '5G']"
186,TamaraMcCleary,#CEO @ThuliumCo Top 25 #CIO #CMO #AI #IoT @Harvard grad student/ #Tech4Good #Transhumanism #ExistentialRisk #Technology #FutureofWork #Ethics #Leadership,"Boulder, CO",306934,206754,109769,1,2014-01-24 03:50:40,Why Virtualization is Critical to #Mobile Networks https://t.co/wubSzSzuM5 #5G https://t.co/SZBjoh3Hlq,"['Mobile', '5G']"
187,teamofIndore,"#TeamOfIndore Providing Cost Effective Solutions of #startups and #SMEs Company Registration, ISO Certification, Websites, Mobile Apps, Digital Marketing","Indore, India",2140,16,113356,2,2018-02-13 09:01:55,"RT @SofttechEngg: While delivering comprehensive reporting and dashboard features,  #OPTICON® can be accessed on #mobile devices, giving pr…","['OPTICON', 'mobile']"
188,convictedsavage,#L2R 💯 Talented Human Being 👽 #Artist / #Gamer 😘 GF @shortness_xx #TwitchAffiliate https://t.co/HxHUxhpg6j https://t.co/41wqHj1sEc,"Ohio, USA",10569,6882,25183,1,2016-11-08 13:04:14,RT @DataAugmented: OnePlus recruits Hasselblad for three-year smartphone imaging deal https://t.co/vRzOKyTKWh #hasselblad #Hardware #OnePlu…,"['hasselblad', 'Hardware']"
