,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
138,saxtonbampfylde,We partner with world-class organisations to find & develop outstanding leaders. Executive Search & Leadership Advisory. #EmployeeOwned. @_WeArePanorama members,"UK, Global",633,1231,388,5,2017-11-14 15:49:24,RT @SaxbamArts: Huge thanks to our speakers @ITV’s  Ade Rawcliffe and @WFTV_UK’s  @BailiffKatie for last nights brilliant conversation on #…,[]
139,graystone_str,"End-to-end consultancy offering services across the business lifecycle from the initial idea, to taking it to market and growing the business.","England, United Kingdom",90,205,402,0,2016-08-01 08:19:59,"MULTI PLAY MVNOS OFFER SIGNIFICANT OPPORTUNITY

Is it time to consider adding mobile to your product roadmap?

https://t.co/Pye6O9KQuz

#MVNO #telecoms #telecommunications #5g #mobile #iot #broadband #wifi #TV #Energy #georgia #volton #nigeria #utility #customer #marketing","['MVNO', 'telecoms', 'telecommunications', '5g', 'mobile', 'iot', 'broadband', 'wifi', 'TV', 'Energy', 'georgia', 'volton', 'nigeria', 'utility', 'customer', 'marketing']"
140,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,Snatch Game - RuPaul's Drag Race https://t.co/3UilDrRy6m #Movies #TV,"['Movies', 'TV']"
141,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,Guys Gone Wild - The Real Housewives of New Jersey https://t.co/0x8TTGuT6Q #Movies #TV,"['Movies', 'TV']"
142,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,"RuPaul's Drag Race: Untucked ""Snatch Game"" - RuPaul's Drag Race: Untucked! https://t.co/LGOB7Zn2sO #Movies #TV","['Movies', 'TV']"
143,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,Love's All Over - Wynonna Earp https://t.co/myNa3UQbY8 #Movies #TV,"['Movies', 'TV']"
144,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,Life After Lockup: Dirty Little Secrets - Love After Lockup https://t.co/qFoUGdjwd7 #Movies #TV,"['Movies', 'TV']"
145,sheenasullivan,"My hobbies are breakfast, lunch, and dinner.",Los Angeles,4020,3881,289677,0,2010-09-15 13:52:46,"Clear Eyes, Full Pans - Gold Rush https://t.co/IdHOK1IB5z #Movies #TV","['Movies', 'TV']"
146,CelebWorld4,"https://t.co/Vb5iPlIjKR - World of Celebrity News, Movies, TV and Showbiz.",UK,740,78,18995,0,2020-07-23 21:31:27,Piers Morgan angrily clashes over Meghan and Harry’s Oprah interview with Susanna Reid in on-air bust-up has been published on https://t.co/yTwHxI0DdI - https://t.co/aewQKpxsMm #Showbiz #TV https://t.co/qpKwm8i20N,"['Showbiz', 'TV']"
147,CelebWorld4,"https://t.co/Vb5iPlIjKR - World of Celebrity News, Movies, TV and Showbiz.",UK,740,78,18995,0,2020-07-23 21:31:27,This Morning’s Alison Hammond reveals dream of adopting as she opens up about teenage son Aidan has been published on https://t.co/yTwHxI0DdI - https://t.co/peETFULSAP #Showbiz #TV https://t.co/e0T8GFyUXG,"['Showbiz', 'TV']"
148,CelebWorld4,"https://t.co/Vb5iPlIjKR - World of Celebrity News, Movies, TV and Showbiz.",UK,740,78,18995,0,2020-07-23 21:31:27,EastEnders Lacey Turner reveals baby son’s very unusual name and hospital stay after premature birth has been published on https://t.co/yTwHxI0DdI - https://t.co/wo2CM754tj #Showbiz #TV https://t.co/Yd478v5bHy,"['Showbiz', 'TV']"
149,CelebWorld4,"https://t.co/Vb5iPlIjKR - World of Celebrity News, Movies, TV and Showbiz.",UK,740,78,18995,0,2020-07-23 21:31:27,"Katie Price shares adorable photo of Bunny, 6, and Jett, 7, in their uniforms as they finally return to school has been published on https://t.co/yTwHxI0DdI - https://t.co/2gng49ZYW7 #Showbiz #TV https://t.co/mI7E47BaPi","['Showbiz', 'TV']"
150,mediainfoWorldw,"A worldwide feed of media news, from the media information website. For country-specific versions, come to http://t.co/wBZcjFY5tO","London, UK",674,1,122265,0,2014-01-10 16:07:20,AU: Critics Choice Awards 2021: winners https://t.co/w3Wojv9uAn /via @tvtonightau #tv,['tv']
151,mediainfoAU,"Australian media news from across the web. For human contact, find us at @mediainfo",,887,4,25206,0,2014-01-10 16:10:12,News: Critics Choice Awards 2021: winners https://t.co/UNAuhU95nr /via @tvtonightau #tv,['tv']
152,on_magazine,"Yorkshire's Online Lifestyle Magazine.
If It's On: It's In","Leeds, UK",3383,1379,27026,0,2010-10-24 23:10:40,"NEWS: Yorkshire's very own Wentworth Woodhouse is to star in new @NetflixUK drama #TheIrregulars.

It's available from March 26th.

Read more here: https://t.co/QVkt9oWddc

#Yorkshire #TV @Wentworth_House","['TheIrregulars', 'Yorkshire', 'TV']"
153,OgreatGames,"Enjoy video game updates, cool content, & everything else in this twitter feed of https://t.co/AqlVtAZvtR!",Check Us out!,13622,11660,133727,0,2012-03-29 06:27:06,Explore the farm as an actual talking animal and meet select characters from the TV show Back At the Barnyard in Barnyard #tv #games #gamecube #gamers #fun https://t.co/GefLGlc4aE,"['tv', 'games', 'gamecube', 'gamers', 'fun']"
154,TomKiedrowski,"I work within the Policy Team of the Payment Systems Regulator (PSR). l‘m also a Trustee at the Golden Leaves funeral planning company. Proud dad. Views, my own",United Kingdom,1995,2229,64292,1,2014-03-21 21:05:36,"RT @80sLOV: On this day in 1987, The A-Team aired its final episode. #80s #Otd #Tv https://t.co/9WHnkFVYq2","['80s', 'Otd', 'Tv']"
155,hplbot,H.P. Lovecraft retweet bot.,,1735,30,98967,2,2015-09-13 20:23:53,"RT @InTheEditPcast: @FtsWales If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaer…",[]
156,80sLOV,"Only 80s post
#music #Otd #italodisco #ultimo #sabrinasalerno 

My Icons  @SabrinaSalerno @IlVeroUltimo",Veneto ,1172,467,16038,1,2017-07-20 11:16:07,"On this day in 1987, The A-Team aired its final episode. #80s #Otd #Tv https://t.co/9WHnkFVYq2","['80s', 'Otd', 'Tv']"
157,bury_tony,Best selling Author of the Alex Keaton series. The Edmund Carson trilogy and Ane the last witch with so much more to come...,Northampton England,19660,21636,34455,0,2015-10-16 10:14:15,So true #books #bookstagram #art #artist #artistsoninstagram #actor #actors #actorlife #actorslife #write #writers #movie #tv #filmmaking #filmdirector #filmmakers #filmmaker #authors #crime #horror #london #book https://t.co/P2cMqnKJaK,"['books', 'bookstagram', 'art', 'artist', 'artistsoninstagram', 'actor', 'actors', 'actorlife', 'actorslife', 'write', 'writers', 'movie', 'tv', 'filmmaking', 'filmdirector', 'filmmakers', 'filmmaker', 'authors', 'crime', 'horror', 'london', 'book']"
158,thaeralshayei,Omar’in”BAGHDAD CENTRAL” now on @all4 @hulu @starplayArabia ‘Hooka’ in “MOSUL” now streaming on Netflix. ‘Hamza’ in “NO ORDINARY MAN” coming soon!,Cardiff/London/Los Angeles ,1470,1226,2332,2,2011-01-28 22:08:56,"RT @InTheEditPcast: @FtsWales If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaer…",[]
159,thaeralshayei,Omar’in”BAGHDAD CENTRAL” now on @all4 @hulu @starplayArabia ‘Hooka’ in “MOSUL” now streaming on Netflix. ‘Hamza’ in “NO ORDINARY MAN” coming soon!,Cardiff/London/Los Angeles ,1470,1226,2332,1,2011-01-28 22:08:56,"RT @InTheEditPcast: @collegefilm If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @th…",[]
160,Blackbird_Bks,"The #authorpower publisher nurturing a select stable of brilliant authors. A 'The Bookseller' Startup of the Week. Winner, The People's Book Prize, Fiction 2016",London,10023,8997,25200,0,2009-12-02 12:52:12,"Also on the airwaves today, Only Human author
@Dchandlerauthor, TV script editor #ruthhunter &amp; Blackbird's @stephaniezia chat books, TV &amp; podcasts on  @purplebeach Purple Beach Radio Culture Show, 7pm GMT Listen live https://t.co/WxQvDhmdz7
#BookReview #TV #podcasts #cultureshow","['ruthhunter', 'BookReview', 'TV', 'podcasts', 'cultureshow']"
161,thaeralshayei,Omar’in”BAGHDAD CENTRAL” now on @all4 @hulu @starplayArabia ‘Hooka’ in “MOSUL” now streaming on Netflix. ‘Hamza’ in “NO ORDINARY MAN” coming soon!,Cardiff/London/Los Angeles ,1470,1226,2332,1,2011-01-28 22:08:56,"RT @InTheEditPcast: @USW_Animation If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @…",[]
162,thaeralshayei,Omar’in”BAGHDAD CENTRAL” now on @all4 @hulu @starplayArabia ‘Hooka’ in “MOSUL” now streaming on Netflix. ‘Hamza’ in “NO ORDINARY MAN” coming soon!,Cardiff/London/Los Angeles ,1470,1226,2332,2,2011-01-28 22:08:56,"RT @InTheEditPcast: @sgilcymrucyf 

If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor…",[]
163,thaeralshayei,Omar’in”BAGHDAD CENTRAL” now on @all4 @hulu @starplayArabia ‘Hooka’ in “MOSUL” now streaming on Netflix. ‘Hamza’ in “NO ORDINARY MAN” coming soon!,Cardiff/London/Los Angeles ,1470,1226,2332,2,2011-01-28 22:08:56,"RT @InTheEditPcast: If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei a…",[]
164,solarraydio,,Nederland,1353,729,1614,0,2014-10-16 01:47:24,50 Years ago on this day ! #song #hit #soul #funk #disc #disk #char #rap #beat #loop #band #lely #fast #gro #week #tv #eu #radio #garage #blue #yes #foot #gold #top #pop #no #label #bond #night #day #bill #fol #boss #chap #rus #love #lel #pol #chat #music #fm #go #mon #fol #enter https://t.co/UCs2AscRDc,"['song', 'hit', 'soul', 'funk', 'disc', 'disk', 'char', 'rap', 'beat', 'loop', 'band', 'lely', 'fast', 'gro', 'week', 'tv', 'eu', 'radio', 'garage', 'blue', 'yes', 'foot', 'gold', 'top', 'pop', 'no', 'label', 'bond', 'night', 'day', 'bill', 'fol', 'boss', 'chap', 'rus', 'love', 'lel', 'pol', 'chat', 'music', 'fm', 'go', 'mon', 'fol', 'enter']"
165,MarkDarkStory,..without judgement...without judgement...,markdarkstory@ymail.com,2986,3839,11199,0,2010-11-22 13:18:36,"Does #British #TV fairly represent its multicultural population?
#racism #meghanmarkle #EqualRights
https://t.co/xXJAgE3Ymi","['British', 'TV', 'racism', 'meghanmarkle', 'EqualRights']"
166,SanThoughts,"Art inspired by beauty around us. 
https://t.co/eXU2LY6RMM 
https://t.co/CcFQXsayMd","London, England",273,362,2995,1,2014-05-22 10:08:05,"RT @stephaniezia: Catch @Dchandlerauthor, TV script editor #ruthhunter &amp; me chatting books, tv &amp; podcasts, Mon 8 March 7pm GMT @purplebeach…",['ruthhunter']
167,PotockaTeresa,"Founder/CEO @stfpictures, Speaker, Screen Industry Mentor, Judge (BaM®) Awards 2020, awarded Pro Memoria medal by Government of the Republic of Poland in 2011.",EMEA - tweets for biz purposes,917,1562,8548,0,2014-12-05 10:13:06,Pleased to have submitted a pitch to a US company this morning which was only possible since I took on the role of development producer besides company owner under lockdown. This has propelled me to write more: that's a year of developing narratives since the pandemic began. #TV,['TV']
168,hplbot,H.P. Lovecraft retweet bot.,,1735,30,98967,1,2015-09-13 20:23:53,"RT @wegotpop: So many gems of wisdom in less than 10 mins 🍿

Settle in for the whistle-stop view of our recent #Art Department career Q&amp;A:…",['Art']
169,wegotpop,"Powering a smarter, fairer future for entertainment. 
London & NY based #filmtech #startup",London & NYC,5379,957,3176,1,2013-07-24 20:21:19,"So many gems of wisdom in less than 10 mins 🍿

Settle in for the whistle-stop view of our recent #Art Department career Q&amp;A: https://t.co/siOtpW41tW

To join future virtual #networking sessions and Q&amp;As join the Crew Community today: https://t.co/qRZbVDpZkV 

#film #tv #career","['Art', 'networking', 'film', 'tv', 'career']"
170,morolswediu,"I am a bot, develop by @jinnatul_md, to retweet #nodejs OR #javascript OR #100daysofCode

If you like, Give a star ⭐: https://t.co/TzOX0BoL86","Dhaka, Bangladesh",785,3,210147,31,2018-01-22 14:14:28,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
171,cont_learn,My name is Chris Sams. I'm a junior software developer.  This is my bot profile for topics related to programming and technology.,"Riverside, CA",217,23,34510,31,2020-06-17 18:28:58,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
172,bulldomains,We   sell the perfect domain name for your business.,"Sunny Isles Beach, FL",1029,828,3299,31,2017-03-21 13:44:09,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
173,GroundhogDames,"If you're into three women discussing movies and stuff they read on Google, you've hit the mother lode - welcome to Groundhog Dames.",,177,356,190,0,2020-07-28 17:40:33,"Happy International Women's Day! ❤️
Thank you for all your support and hope you're enjoying our #podcast as much as we are! 🙏
We thought we’ll share our individual favourites so far, can you guess who's who?
#IWD2021 #choosetochallenge  #film #tv #netflix #skytv #thethirdday https://t.co/cEsj5rzpL1","['podcast', 'IWD2021', 'choosetochallenge', 'film', 'tv', 'netflix', 'skytv', 'thethirdday']"
174,memorabiliaitem,,,34,97,50922,0,2017-08-26 16:24:55,#TV Manchester United FC Pocket Diary 2021 https://t.co/PjHHVxjHyP,['TV']
175,ChrisCaggs,"#ShakedownRadio is Australia’s #1 Podcast of RnB, Hip Hop, EDM - Google Podcasts: https://t.co/VnqmzW9hXo Apple Podcast: https://t.co/vIfZYDqIuZ #ChrisCaggs","Willoughby, Sydney, Australia",70195,147567,46293,0,2014-09-21 17:42:17,"DLUXE TV is #Australia's #1 Fashion &amp; Lifestyle TV Channel

Presented by the Roberts Media Group @DLUXETV

More info 

https://t.co/tQb3mQQTLj

#Fashion #Lifestyle #Model #TV #Modelling #Sydney #Australia #DJFM RMGWebradio #RMMedia #DLUXETV #TV #Radio https://t.co/tQb3mQQTLj","['Australia', 'Fashion', 'Lifestyle', 'Model', 'TV', 'Modelling', 'Sydney', 'Australia', 'DJFM', 'RMMedia', 'DLUXETV', 'TV', 'Radio']"
176,ridvalti,Two ve three benim için sayı değil.,5292888,204,267,19485,1,2013-08-13 09:37:39,"RT @asude_sokmen: A shitty ps1 game video i did for Womans in Games Art Hackaton event. Sound ON

#game #gameart #ps1 #hauntedps1 #arthacka…","['game', 'gameart', 'ps1', 'hauntedps1']"
177,nicransome,Screenwriter. Sometimes in the right place at the wrong time; sometimes in the wrong place at the right time. 23% facetious. fnord,Failed State (of mind),3818,5001,69746,2,2010-06-10 12:17:34,RT @TalesPan: Like 1960's #music + #TV Series Theme tunes? Gerald Chevin Engineer at #Advision+Tittenhurst Park recalls working with #Moody…,"['music', 'TV', 'Advision']"
178,dressup4s,,"Berlin, Deutschland",103,199,49,0,2019-07-14 14:35:51,#diaper time today :) #cd #crossdresser #tv #ts #dwt #berlin https://t.co/JLBMuNma5I,"['diaper', 'cd', 'crossdresser', 'tv', 'ts', 'dwt', 'berlin']"
179,woodenbull,New podcast on all major platforms. Feature film 'Burn Your Name' on amazon & youtube. @justin_turnbull @Hayden_W @elticzon https://t.co/PCK5vSGFq0,"Vancouver, British Columbia",733,1293,747,2,2014-10-27 04:23:11,"RT @fromacertainpo1: Such a difficult decision! 
#podcast #podcastrecommendations #film #filmlife #indiefilm #tv #movies #filmtalk #vancouv…","['podcast', 'podcastrecommendations', 'film', 'filmlife', 'indiefilm', 'tv', 'movies', 'filmtalk']"
180,hplbot,H.P. Lovecraft retweet bot.,,1735,30,98967,1,2015-09-13 20:23:53,RT @BMA_Artists: 📺 Here’s the wonderful Abi mid commercial 🎬 – nothing like spreading a bit of colour and happiness on a Monday morning! 😍…,[]
181,BMA_Artists,"The UK's Leading Acting & Talent Agency Since 2013! 🎥🇬🇧 Join our family, get scouted! #PickMeBMA","London, UK",3576,1211,3342,1,2013-11-26 16:58:40,"📺 Here’s the wonderful Abi mid commercial 🎬 – nothing like spreading a bit of colour and happiness on a Monday morning! 😍

#TeamBMA #londonactor #actingagency #actor #talent #talentagency #London #actorlife #casting #audition #film #tv #actorlifestyle #bma #bmaartists https://t.co/1i4UMpWvzH","['TeamBMA', 'londonactor', 'actingagency', 'actor', 'talent', 'talentagency', 'London', 'actorlife', 'casting', 'audition', 'film', 'tv', 'actorlifestyle', 'bma', 'bmaartists']"
182,appsycol,"Big snooker fan. I love sport, music, politics, current affairs, comedy, box sets and enjoy tweeting about nostalgic things!","Shrewsbury, Shropshire, UK",32,164,836,0,2013-03-08 20:29:09,Monday Memories...I remember when video recorders were the ‘must have’ gadget! #memories #nostalgia #80s #tv #video #1980s https://t.co/xBU6ZxP39S,"['memories', 'nostalgia', '80s', 'tv', 'video', '1980s']"
183,MarkMurphyActor,"Actor and voice over. Ex-cop. Amiable, mellow voiced, beardy-weirdy. Tea enthusiast. Just trying to be a good person. 
Spotlight: https://t.co/PKKHSoE5Ni…","Derbyshire, United Kingdom",442,1153,2917,2,2010-10-29 20:28:36,"RT @marymlyons: Northern based American-British actor ""of an age""
https://t.co/oeal82F7mr

Showreel courtesy of the amazing @ChrisStoneFilm…",[]
184,Gamergirl88Girl,"I am Digital Marketing Specialist i can help you to boost your Business to the next level. I specialize in ASO ( App Store Optimization), SEO, SEM, PPC, etc",,401,1297,1815,0,2019-04-24 12:32:26,"Free TV Control App for Android users https://t.co/DymeX5ooXR 

#android #tvtime #apps #GooglePlay #TV #remotework https://t.co/7tEfSmGUwy","['android', 'tvtime', 'apps', 'GooglePlay', 'TV', 'remotework']"
185,__AmberMartinez,"SAG-AFTRA Actress, Producer
https://t.co/mlsXQ115rt
Film & TV, CBS/ABC/NBC/MARVEL & +
Fan: https://t.co/sOJDSA5TAd
Insta: amber_martinez_official
#ambermartinez","Hollywood, CA",5415,48,187,0,2020-10-25 09:42:44,"Celebrity Sightings- Amber Martinez 💕 #ambermartinez #happy #actress #news #celebritynews #celebrity #celeb #star #tvshow #tvshows #television #televisionshow #televisionshows #tv #marvel #WandaVision 🙂#movies #actor #famous #celebrityphoto #gettyimages 
https://t.co/8A0srMrWSk","['ambermartinez', 'happy', 'actress', 'news', 'celebritynews', 'celebrity', 'celeb', 'star', 'tvshow', 'tvshows', 'television', 'televisionshow', 'televisionshows', 'tv', 'marvel', 'WandaVision', 'movies', 'actor', 'famous', 'celebrityphoto', 'gettyimages']"
186,jordanyock92,,,8,177,2904,7,2018-02-28 18:52:08,RT @TeamKristian_KA: Just 1 MONTH FROM THIS WEEKEND!!👉🏼 #March 27th &amp; 28th 👈🏼 we get to see @kristianalfonso back on our screens again!!! 🤗…,['March']
187,EmilyGuarinoTV,,,24,314,734,0,2009-07-09 11:20:31,"Corporate videos yes, but surely not film &amp; tv. #content #film #tv #deepfake #syntheticmedia  

‘Deepfake is the future of content creation’ https://t.co/5WgDRBS1ON","['content', 'film', 'tv', 'deepfake', 'syntheticmedia']"
188,TevTalks,Due to a random threat to burn my diaries when I die. I am going to release them day by day to you. Sorry.,"London, England",92,18,884,0,2019-03-11 15:13:24,"8 MAR 1981 (40y ago)

What was on the BBC on this date. What a line up!

Diary entry (16y old/Dublin): ""Saw Shane &amp; Nidge. Will went to Roller Disco! Dad went our with Des""

#TevTalks #BBC @MrNishKumar #MondayMorning #TV #UK #OnThisDay80s #Dublin #Ireland #mondaythoughts #Sunday https://t.co/ByuxcxDEr2","['TevTalks', 'BBC', 'MondayMorning', 'TV', 'UK', 'OnThisDay80s', 'Dublin', 'Ireland', 'mondaythoughts', 'Sunday']"
189,thecountdownpc,Hosts Paul and Wayne each week rip into each other while providing down to earth movie reviews and counting down film lists! Part of CC Radio.,"Perth, Australia",15031,11725,74123,6,2015-04-05 07:18:35,RT @ODParlayHour: #Wandavision Goes Back to the Past/#Superman &amp; Lois Recap!/#UFC259 Preview! &amp; More topics on this edition of the Ocho Dur…,"['Wandavision', 'Superman', 'UFC259']"
190,JohiNYC,,,48,47,6146,0,2012-11-29 15:47:11,@6WCBot #AR #TV 16 mins,"['AR', 'TV']"
191,hplbot,H.P. Lovecraft retweet bot.,,1735,30,98967,7,2015-09-13 20:23:53,"RT @shailfilm: Watch my #film #JD tonight at 7 PM in your #TV @JDthefilm
@BajpayeeManoj
@MyMiniplex @AmarSinghTweets @arunchauhan1 @fauziaa…","['film', 'JD', 'TV']"
192,ABQSatellite,We are Albuquerque's Oldest and Largest DIRECTV Dealer. Home - Business - Hotels - Long Term Care,"Albuquerque, NM",986,1858,37356,0,2014-05-08 06:26:25,The Match Factory Boards Sales on Laura Bispuri’s ‘The Peacock’s Paradise’ (EXCLUSIVE) - https://t.co/C3lfv5KJwd https://t.co/unjRzCtTKO #TV #Video #Movies #Entertainment,"['TV', 'Video', 'Movies', 'Entertainment']"
193,SPFilmsOfficial,"A film Production House. First Film #JD Directed by @shailfilm Available on https://t.co/X2MtWbYRMt, @jiocinema & Airtel Xstream",,4,9,23,7,2021-03-08 07:14:13,"RT @shailfilm: Watch my #film #JD tonight at 7 PM in your #TV @JDthefilm
@BajpayeeManoj
@MyMiniplex @AmarSinghTweets @arunchauhan1 @fauziaa…","['film', 'JD', 'TV']"
194,AimenNadeem17,,,3,81,3331,59,2020-12-29 06:13:56,"RT @IconicGoldAward: Nominate your favourite (Iconic Most Like Hindi Tv Shows Of The Year) ?

Comment down their names so that they come cl…",[]
195,moomin1975,Busy Mum of 4 who loves a challenge! Wants to travel more and make Memories! Crazy dog lady 🐕 😀,"West Midlands, England",538,4447,33148,523,2012-01-09 16:53:14,"RT @TVgroup_UK: #Competition #giveaway #freebiefriday #inittowinit 
...brought to you by https://t.co/uJgx0rvrwd! 

Simply #retweet &amp; #like…","['Competition', 'giveaway', 'freebiefriday', 'inittowinit', 'retweet', 'like']"
196,friday_Js_bot,"I am a bot, I retweet everything on #javascript, #typescript and #NodeJs. Created by @SidDarthVader31
DM me hello for fun,
DM me follow to get a follow back :-)",,1897,62,422718,34,2020-07-01 10:27:05,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
197,iPythonistaBot,I'm Pythonista The Bot. Created using python by @iharshgor. My job is to retweet any tweet that says python.,,734,3,185217,34,2020-12-11 16:15:21,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
198,FerdousAbdul,"Digital marketing
Freelancer on Fiverr
Working for my client satisfaction and 24/7 hour support.",Sylhet. Babgladesh,36,924,727,34,2020-09-05 12:46:35,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
199,AmazingNerdShow,"A #podcast for nerds by nerds! We talk #Film, #Comics, #Wrestling, #Horror, & #VideoGames! #podernfamily Listen on #applepodcasts Subscribe https://t.co/XFWEqP5tcY","Chicago, IL",10127,9501,105328,3,2017-11-27 21:30:50,RT @brbroadcast: NEW EPISODE OUT NOW - THE TICK!!! Yeahboiiiiii new episode of the boys is out!! Oh wait... no it’s just a lesser good vers…,[]
200,wazobiamax,Your #1 Family Entertainment Television.,"267A Etim Inyang Crescent, V.I",15131,444,20686,0,2013-09-20 13:51:14,"Make sure say una no miss am for #WazobiaMaxTV/ #WazobiaTV from now go reach 9am on DStv 259, GOtv 98, StarTimes 195 and UHF 57.

If you get any question abi you wan contribute, tweet at us or you call our phone lines.

#morningshow #goodmorning #tv #watch #talkshow #IWD2021 https://t.co/DCsr1lNLJW","['WazobiaMaxTV', 'WazobiaTV', 'morningshow', 'goodmorning', 'tv', 'watch', 'talkshow', 'IWD2021']"
201,DebsBouchard,"Actress with over 20 yrs experience in Film, TV, Ads and Stage. North West UK based. Full British passport Rep’d by Sam Simmons @piptalent",Dingley Dell,401,581,1643,0,2012-10-18 07:57:52,Happy Monday everyone may all your casting dreams come true this week! I am ready for my closeup @PIPtalent #casting #actress #tv #film #commercial #actinglife #positivelyPiP #PiPsters https://t.co/NWdmnJwkqu,"['casting', 'actress', 'tv', 'film', 'commercial', 'actinglife', 'positivelyPiP', 'PiPsters']"
202,dot_pj,,Anglesey-NorthWales-Europe,770,1169,55564,2,2011-08-10 10:34:37,"RT @InTheEditPcast: If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei a…",[]
203,dh_1973,"BIG CLEMSON TIGERS FAN!! #ALLIN
#CLEMSONFAMILY
Originally from South Carolina love classic tv 50s thru 80s & great 80s music too!
TrumpSupporter🇺🇸🇺🇸🇺🇸🇺🇸","North Dakota, USA",1129,1927,79709,18,2011-09-28 19:27:17,"RT @sigg20: Born #OTD 1923 Ed McMahon,the perfect sidekick for 
Johnny Carson for 30 years on the”Tonight Show”
#comedy #Entertainment #NBC…","['OTD', 'comedy', 'Entertainment', 'NBC']"
204,ComperHobbit,"🍄🌈💚💚 loves music,comedy,and good vibes x book collector,actually Book Hoarder MAHOOOSIVE FUNKO COLLECTOR 🤓 Suicide Survivor 💚💚💚💚","Oxford, England",1675,5001,358407,523,2014-08-11 18:06:08,"RT @TVgroup_UK: #Competition #giveaway #freebiefriday #inittowinit 
...brought to you by https://t.co/uJgx0rvrwd! 

Simply #retweet &amp; #like…","['Competition', 'giveaway', 'freebiefriday', 'inittowinit', 'retweet', 'like']"
205,JamiatKZN,"Council of Muslim Theologians KZN 

Educating - Enlightening - Serving","KwaZulu-Natal, South Africa",12195,16,9439,3,2012-05-30 10:37:37,"#TV: Your #mind. Controlled. https://t.co/5hQf476mbn 
#television","['TV', 'mind', 'television']"
206,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,2,2020-04-17 13:31:31,"@FtsWales If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts.

#UK #Film &amp; #TV #Podcast #Netflix https://t.co/h0O5WBoz3i","['UK', 'Film', 'TV', 'Podcast', 'Netflix']"
207,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,1,2020-04-17 13:31:31,"@collegefilm If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts.

#UK #Film &amp; #TV #Podcast https://t.co/GTM0UpjrFe","['UK', 'Film', 'TV', 'Podcast']"
